Name,Bio,Identifier,B.A.,B.S.,J.D.,Ph.D.,M.B.A,M.A.,M.S.,M.P.H.,M.D.,D.M.D.
"BOREN, Daniel David","[' (grandson of Lyle Boren and son of David Boren), \r', '(grandson of Lyle Boren and son of David Boren), a Representative \r', 'from Oklahoma; born in Shawnee, Pottawatomie County, Okla., August 2, 1973; \r', 'United States Capitol Page School, 1989; B.S., Texas Christian University, Fort \r', 'Worth, Tex., 1997; M.B.A., University of Oklahoma, 2001; staff, United States \r', 'Representative Wesley Watkins of Oklahoma; education administrator; bank \r', 'teller; aide, Oklahoma Corporation Commission; member of the Oklahoma state \r', 'house of representatives, 2002-2004; elected as a Democrat to the One Hundred \r', 'Ninth and to the three succeeding Congresses (January 3, 2005-January 3, 2013); \r', 'was not a candidate for reelection to the One Hundred Thirteenth Congress in \r', '2012.\r']",B001254,1,1,0,0,1,0,0,0,0,0
"BOSWELL, Leonard L.","[""a Representative from Iowa; born in Harrison County, Mo., January 10, 1934; graduated from Lamoni High School, Lamoni, Iowa, 1952; B.A., Graceland College, Lamoni, Iowa, 1969; United States Army, 1956-1976; farmer; board of directors of the local farmer's cooperative, 1979-1993, president for thirteen years; member of the Iowa state senate, 1984-1996, president, 1992-1996; elected as a Democrat to the One Hundred Fifth and to the seven succeeding Congresses (January 3, 1997-January 3, 2013); unsuccessful candidate for reelection to the One Hundred Thirteenth Congress in 2012; died on August 17, 2018, in Des Moines, Iowa. \r""]",B000652,1,0,0,0,0,0,0,0,0,0
"BOUCHER, Frederick C.","['a Representative from Virginia; born in Washington County, Va., \r', 'August 1, 1946; graduated from Abingdon High School, Abingdon, Va., 1964; B.A., \r', 'Roanoke College, Salem, Va., 1968; J.D., University of Virginia School of Law, \r', 'Charlottesville, Va., 1971; lawyer, private practice; member of the Virginia \r', 'state senate, 1974-1983; elected as a Democrat to the Ninety-eighth and to the \r', 'thirteen succeeding Congresses (January 3, 1983-January 3, 2011); unsuccessful \r', 'candidate for reelection to the One Hundred Twelfth Congress in 2010. \r']",B000657,1,0,1,0,0,0,0,0,0,0
"BOUSTANY, Charles W.","['a Representative from Louisiana; born in New Orleans, Orleans \r', 'Parish, La., February 21, 1956; graduated Cathedral Carmel High School, \r', 'Lafayette, La.; B.S., University of Southwestern Louisiana, Lafayette, La., \r', '1978; M.D., Louisiana State University School of Medicine, New Orleans, La., \r', '1982; surgeon; elected as a Republican to the One Hundred Ninth and to the five \r', 'succeeding Congresses (January 3, 2005-January 3, 2017); was not a candidate \r', 'for reelection to the One Hundred Fifteenth Congress in 2016, but was an \r', 'unsuccessful candidate for election to the United States Senate.\r']",B001255,0,1,0,0,0,0,0,0,1,0
"BOYD, F. Allen, Jr.","['a Representative from Florida; born in Valdosta, Lowndes County, \r', 'Ga., June 6, 1945; graduated from Jefferson County High School, Monticello, \r', 'Fla., 1963; B.S., Florida State University, Tallahassee, Fla., 1969; United \r', 'States Army, 1969-1971; farmer; member of the Florida state house of \r', 'representatives, 1989-1996; elected as a Democrat to the One Hundred Fifth and \r', 'to the six succeeding Congresses (January 3, 1997-January 3, 2011); \r', 'unsuccessful candidate for reelection to the One Hundred Twelfth Congress in \r', '2010.\r']",B000716,0,1,0,0,0,0,0,0,0,0
"BRADY, Kevin Patrick","['a Representative from Texas; born in Vermillion, Clay County, S. \r', 'Dak., April 11, 1955; graduated from Rapid City Central High School, Rapid \r', 'City, S. Dak; B.A., University of South Dakota, Vermillion, S. Dak., 1990; \r', 'member of the Texas state house of representatives, 1990-1996; elected as a \r', 'Republican to the One Hundred Fifth and to the ten succeeding Congresses \r', '(January 3, 1997-present); chair, Joint Economic Committee (One Hundred \r', 'Thirteenth Congress); chair, Committee on Ways &amp; Means (One Hundred \r', 'Fourteenth and One Hundred Fifteenth Congresses); chair, Joint Committee on \r', 'Taxation (One Hundred Fifteenth Congress).\r']",B000755,1,0,0,0,0,0,0,0,0,0
"BRADY, Robert A.","['a Representative from Pennsylvania; born in Philadelphia, \r', 'Philadelphia County, Pa., April 7, 1945; graduated from St. Thomas More High \r', 'School, Philadelphia, Pa., 1963; union official; sergeant-at-arms, \r', 'Philadelphia, Pa., city council, 1975-1983; chairman, Philadelphia, Pa., \r', 'Democratic Party; member of the Pennsylvania Democratic state committee and \r', 'Democratic National Committee; member of the Pennsylvania turnpike commission, \r', '1991-1998; elected as a Democrat to the One Hundred Fifth Congress, by special \r', 'election, to fill the vacancy caused by the resignation of United States \r', 'Representative Thomas Foglietta, and reelected to the ten succeeding Congresses \r', '(May 19, 1998-present);chair, Committee on House Administration (One Hundred \r', 'Tenth and One Hundred Eleventh Congresses).\r']",B001227,0,0,0,0,0,0,0,0,0,0
"BRALEY, Bruce","['a Representative from Iowa; born in Grinnell, Poweshiek County, \r', 'Iowa, October 30, 1957; graduated from B.G.M. High School, Brooklyn, Iowa; \r', 'B.A., Iowa State University, 1980; J.D., University of Iowa, 1983; lawyer, \r', 'private practice; elected as a Democrat to the One Hundred Tenth and to the \r', 'three succeeding Congresses (January 3, 2007-January 3, 2015); not a candidate \r', 'for reelection, but was an unsuccessful candidate for election to the United \r', 'States Senate in 2014.\r']",B001259,1,0,1,0,0,0,0,0,0,0
"BRIGHT, Bobby Neal, Sr.","['a Representative from Alabama; born in Midland, Dale County, Ala., \r', 'July 21, 1952; graduated from Carroll High School, Ozark, Ala.; attended \r', 'Enterprise State Junior College, Enterprise, Ala., 1970-1972; B.A., Auburn \r', 'University, Auburn, Ala., 1975; M.S., Troy State University, Troy, Ala., 1977; \r', 'J.D., Faulkner University, Thomas Goode Jones School of Law, Montgomery, Ala., \r', '1982; lawyer, private practice; prison guard; mayor of Montgomery, Ala., \r', '1999-2008; elected as a Democrat to the One Hundred Eleventh Congress (January \r', '3, 2009-January 3, 2011); unsuccessful candidate for reelection to the One \r', 'Hundred Twelfth Congress in 2010. \r']",B001264,1,0,1,0,0,0,1,0,0,0
"BROUN, Paul C., Jr.","['a Representative from Georgia; born in Atlanta, Fulton County, Ga., \r', 'May 14, 1946; graduated from Athens High School, Athens, Ga., 1963; United \r', 'States Marine Corps Reserve, 1964-1967; B.S., University of Georgia, Athens, \r', 'Ga., 1967; M.D., Medical College of Georgia, Augusta, Ga., 1971; physician; \r', 'elected as a Republican to the One Hundred Tenth Congress, by special election, \r', 'to fill the vacancy caused by the death of United States Representative Charles \r', 'Norwood, and to the three succeeding Congresses (July 17, 2007-January 3, \r', '2015); unsuccessful candidate for nomination to the United States Senate in \r', '2014; unsuccessful candidate for nomination to the One Hundred Fifteenth Congress in 2016.\r']",B001262,0,1,0,0,0,0,0,0,1,0
"BROWN, Corrine","['a Representative from Florida; born in Jacksonville, St. John \r', 'County, Fla., November 11, 1946; B.S., Florida Agricultural and Mechanical \r', 'University, Tallahassee, Fla., 1969; M.A., Florida Agricultural and Mechanical \r', 'University, Tallahassee, Fla., 1971; Ed.S., University of Florida, Gainesville, \r', 'Fla., 1974; faculty, University of Florida, Gainesville, Fla., Edward Waters \r', 'College, Jacksonville, Fla., and Florida Community College, Jacksonville, Fla.; \r', 'member of the Florida state house of representatives, 1983-1993; elected as a \r', 'Democrat to the One Hundred Third and to the eleven succeeding Congresses \r', '(January 3, 1993-January 3, 2017); unsuccessful candidate for renomination to the \r', 'One Hundred Fifteenth Congress in 2016. \r']",B000911,0,1,0,0,0,1,0,0,0,0
"BROWN, Henry Edward, Jr.","[' a Representative from South Carolina; born in Bishopville, Lee \r', 'County, S.C., December 20, 1935; graduated from Berkeley High School, Moncks \r', 'Corner, S.C., 1953; attended Baptist College (now Charleston Southern \r', 'University), Charleston, S.C.; attended The Citadel, Charleston, S.C.; South \r', 'Carolina National Guard, 1953-1962; business executive; member of the South \r', 'Carolina state general assembly, 1985-2000; member of the Hanahan, S.C., city \r', 'council, 1996-2000; elected as a Republican to the One Hundred Seventh and to \r', 'the four succeeding Congresses (January 3, 2001-January 3, 2011); was not a \r', 'candidate for reelection to the One Hundred Twelfth Congress in 2010. \r']",B001235,0,0,0,0,0,0,0,0,0,0
Name,Bio,Identifier,B.A.,B.S.,J.D.,Ph.D.,M.B.A,M.A.,M.S.,M.P.H.,M.D.,D.M.D.
"BROWN-WAITE, Virginia (Ginny)","['a Representative from Florida; born in Albany, Albany County, N.Y., \r', 'October 5, 1943; B.S., State University of New York, Albany, N.Y., 1976; M.S., \r', 'Russell Sage College, Troy, N.Y., 1984; legislative director, New York state \r', 'senate; Hernando County, Fla., commissioner, 1990-1992; member of the Florida \r', 'state senate, 1992-2002; elected as a Republican to the One Hundred Eighth \r', 'Congress and to the three succeeding Congresses (January 3, 2003-January 3, \r', '2011); not a candidate for reelection to the One Hundred Twelfth Congress in \r', '2010.\r', '</P><BR>\r', '<P><CENTER><FONT SIZE=4 COLOR=""#800040"">Bibliography</FONT></CENTER></P>&#148;Virginia &#145;Ginny&#146; Brown-Waite&#148; in \r', '<i>Women in Congress, 1917-2006</i>. Prepared under the direction of \r', 'the Committee on House Administration by the Office of History &amp; \r', 'Preservation, U. S. House of Representatives. Washington: Government Printing \r', 'Office, 2006.\r']",B001247,0,1,0,0,0,0,1,0,0,0
"BUCHANAN, Vernon G.","['a Representative from Florida; born on May 8, 1951; B.B.A., Cleary \r', 'University, Ann Arbor, Mich., 1975; M.B.A., University of Detroit, Detroit, \r', 'Mich., 1986; Michigan Air National Guard, 1970-1976; businessman; campaign \r', 'staff; elected as a Republican to the One Hundred Tenth and to the five \r', 'succeeding Congresses (January 3, 2007-present).\r']",B001260,1,0,0,0,1,0,0,0,0,0
"BURGESS, Michael C.","['a Representative from Texas; born in Rochester, Olmsted County, \r', 'Minn., December 23, 1950; graduated from Selwyn College Preparatory School, \r', 'Denton, Tex., 1968; B.S., North Texas State University, Denton, Tex., 1972; \r', 'M.S., North Texas State University, Denton, Tex., 1976; M.D., University of \r', 'Texas Medical School, Houston, Tex., 1977; M.S., University of Texas, Dallas, \r', 'Tex., 2000; physician; elected as a Republican to the One Hundred Eighth and to \r', 'the seven succeeding Congresses (January 3, 2003-present).\r']",B001248,0,1,0,0,0,0,1,0,1,0
"BURTON, Danny Lee","['a Representative from Indiana; born in Indianapolis, Marion County, \r', 'Ind., June 21, 1938; graduated from Shortridge High School, Indianapolis, Ind., \r', '1957; attended Indiana University, Indianapolis, Ind., 1958; Cincinnati Bible \r', 'College, Cincinnati, Ohio, 1959-1960; United States Army and United States Army \r', 'reserve, 1957-1962; businessman; member of the Indiana state house of \r', 'representatives, 1967-1968 and 1977-1980; member of the Indiana state senate, \r', '1969-1970 and 1981-1982; unsuccessful candidate for the United States Congress \r', 'in 1970; elected as a Republican to the Ninety-eighth and to the fourteen \r', 'succeeding Congresses (January 3, 1983-January 3, 2013); chair, Committee on \r', 'Government Reform and Oversight (One Hundred Fifth Congress); chair, Committee \r', 'on Government Reform (One Hundred Sixth and One Hundred Seventh Congresses); \r', 'was not a candidate for reelection to the One Hundred Thirteenth Congress in \r', '2012.\r']",B001149,0,0,0,0,0,0,0,0,0,0
"BUTTERFIELD, George Kenneth, Jr. (G.K.)","['a Representative from North Carolina; born in Wilson, Wilson County, \r', 'N.C., April 27, 1947; graduated from Charles H. Darden High School, Wilson, \r', 'N.C.; B.A., North Carolina Central University, Durham, N.C., 1971; J.D., North \r', 'Carolina Central University School of Law, 1974; United States Army, 1968-1970; \r', 'lawyer, private practice; North Carolina resident superior court judge, \r', '1989-2001; North Carolina special superior court judge, 2002-2004; justice of \r', 'the North Carolina state supreme court, 2001-2002; elected as a Democrat to the \r', 'One Hundred Eighth Congress, by special election, to fill the vacancy caused by \r', 'the resignation of United States Representative Frank Ballance, and reelected \r', 'to the seven succeeding Congresses (July 20, 2004-present).\r']",B001251,1,0,1,0,0,0,0,0,0,0
"BUYER, Stephen Earle","['a Representative from Indiana; born in Rensselaer, Jasper County, \r', 'Ind., November 26, 1958; graduated from North White High School, Monon, Ind., \r', '1976; B.S., The Citadel, Charlestown, S.C., 1980; J.D., Valparaiso University \r', 'School of Law, Valparaiso, Ind., 1984; lawyer, private practice; United States \r', 'Army, 1984-1987; United States Army Reserve, 1980-2010; Indiana state deputy \r', 'attorney general, 1987-1988; legal counsel for the 22nd Theater Army in \r', 'Operation Desert Shield and Desert Storm; elected as a Republican to the One \r', 'Hundred Third and to the eight succeeding Congresses (January 3, 1993-January \r', '3, 2011); one of the managers appointed by the House of Representatives in 1998 \r', 'to conduct the impeachment proceedings of President William Jefferson Clinton; \r', 'chair, Committee on Veterans&#146; Affairs (One Hundred Ninth Congress); not a \r', 'candidate for reelection to the One Hundred Twelfth Congress in \r', '2010.\r']",B001203,0,1,1,0,0,0,0,0,0,0
"CALVERT, Ken","['a Representative from California; born in Corona, Riverside County, \r', 'Calif., June 8, 1953; graduated from Corona High School, Corona, Calif., 1971; \r', 'A.A., Chaffey College, Rancho Cucamonga, Calif., 1973; B.A., San Diego State \r', 'University, San Diego, Calif., 1975; restaurant manager; business owner; \r', 'unsuccessful candidate for nomination to the Ninety-eighth Congress in 1982; \r', 'chair, Riverside County, Calif., Republican Party, 1984-1988; elected as a \r', 'Republican to the One Hundred Third and to the twelve succeeding Congresses \r', '(January 3, 1993-present). \r']",C000059,1,0,0,0,0,0,0,0,0,0
