Name,Bio,Identifier,B.A.,B.S.,J.D.,Ph.D.,M.B.A,M.A.,M.S.,M.P.H.,M.D.,D.M.D.
"JORDAN, Jim","['a Representative from Ohio; born in Troy, Miami County, Ohio, \r', 'February 17, 1964; graduated from Graham High School, St. Paris, Ohio, 1982; \r', 'B.S., University of Wisconsin, Madison, Wis., 1986; M.A., The Ohio State \r', 'University, Columbus, Ohio, 1991; J.D., Capital University, Columbus, Ohio, \r', '2001; lawyer, private practice; member of the Ohio state house of \r', 'representatives, 1995-2000; member of the Ohio state senate, 2001-2006; elected \r', 'as a Republican to the One Hundred Tenth and to the five succeeding Congresses \r', '(January 3, 2007-present).\r']",J000289,0,1,1,0,0,1,0,0,0,0
"KAPTUR, Marcia Carolyn (Marcy)","['a Representative from Ohio; born in Toledo, Lucas County, Ohio, June \r', '17, 1946; graduated from St. Ursula Academy, Toledo, Ohio, 1964; B.A., \r', 'University of Wisconsin, Madison, Wis., 1968; M.A., University of Michigan, Ann \r', 'Arbor, Mich., 1974; attended the University of Manchester, Manchester, England, \r', '1974; post-graduate studies, Massachusetts Institute of Technology, Cambridge, \r', 'Mass., 1981; urban planner, Toledo-Lucas County, Ohio, Plan Commissions, \r', '1969-1975; director of planning, National Center for Urban Ethnic Affairs, \r', '1975-1977; assistant director for urban affairs, domestic policy staff, \r', 'Executive Office of the President, 1977-1979; elected as a Democrat to the \r', 'Ninety-eighth and to the seventeen succeeding Congresses (January 3, \r', '1983-present).\r']",K000009,1,0,0,0,0,1,0,0,0,0
"KEATING, William R.","['a Representative from Massachusetts; born in Norwood, Norfolk \r', 'County, Mass., September 6, 1952; B.A., Boston College, Chestnut Hill, Mass., 1974; \r', 'M.B.A., Boston College, Chestnut Hill, Mass., 1982; J.D., Suffolk University, \r', 'Chestnut Hill, Mass., 1985; member of the Massachusetts state house of \r', 'representatives, 1977-1984; member of the Massachusetts state senate, \r', '1985-1998; Norfolk County, Mass. district attorney, 1998-2010; elected as a \r', 'Democrat to the One Hundred Twelfth and to the three succeeding Congresses \r', '(January 3, 2011-present).\r']",K000375,1,0,1,0,1,0,0,0,0,0
"KELLY, Mike","['a Representative from Pennsylvania; born in Pittsburgh, Allegheny \r', 'County, Pa., May 10, 1948; B.A., Notre Dame University, South Bend, Ind., 1970; \r', 'business owner; member of the Butler Pa., area school board, 1992-1995; member \r', 'of the Butler County, Pa., council, 2006-2009; elected as a Republican to the \r', 'One Hundred Twelfth and to the three succeeding Congresses (January 3, \r', '2011-present).\r']",K000376,1,0,0,0,0,0,0,0,0,0
"KILDEE, Dale Edward","['(uncle of Dan Kildee), a Representative from Michigan; born in Flint, Genesee County, Mich., September 16, 1929; graduated from St. Mary&#x2019;s High School, Flint, Mich., 1947; B.A., Sacred Heart Seminary, Detroit, Mich., 1952; teacher&#x2019;s certificate, University of Detroit, Detroit, Mich., 1955; graduate work, University of Peshawar, Pakistan, 1958-1959; M.A., University of Michigan, Ann Arbor, Mich., 1961; teacher; member, Michigan state house of representatives, 1965-1974; member, Michigan state senate, 1975-1976; delegate to Michigan state Democratic conventions, 1956-1977; delegate to Democratic National Conventions, 1968 and 1984; elected as a Democrat to the Ninety-fifth and to the seventeen succeeding Congresses (January 3, 1977-January 3, 2013); was not a candidate for reelection to the One Hundred Thirteenth Congress in 2012. \r']",K000172,1,0,0,0,0,1,0,0,0,0
"KIND, Ron","['a Representative from Wisconsin; born in La Crosse, La Crosse \r', 'County, Wis., March 16, 1963; B.A., Harvard University, Cambridge, Mass., 1985; \r', 'M.A., London School of Economics, London, England, 1986; J.D., University of \r', 'Minnesota School of Law, Minneapolis, Minn., 1990; lawyer, private practice; \r', 'state prosecutor, La Crosse County, Wis., district attorney&#x2019;s office, \r', '1992-1996; elected as a Democrat to the One Hundred Fifth and to the ten \r', 'succeeding Congresses (January 3, 1997-present).\r']",K000188,1,0,1,0,0,1,0,0,0,0
"KING, Peter T.","['a Representative from New York; born in New York, New York County, \r', 'N.Y., April 5, 1944; B.A., St. Francis College, Brooklyn Heights, N.Y., 1965; \r', 'J.D., Notre Dame University, Notre Dame, Ind., 1968; New York Army National \r', 'Guard, 1968-1973; lawyer, private practice; Nassau County, N.Y. deputy \r', 'attorney, 1972-1974; member of the Hempstead, N.Y., town council, 1977-1981; \r', 'Nassau County, N.Y. comptroller, 1981-1993; elected as a Republican to the One \r', 'Hundred Third and to the twelve succeeding Congresses (January 3, \r', '1993-present); chair, Committee on Homeland Security (One Hundred Ninth and One \r', 'Hundred Twelfth Congresses).\r']",K000210,1,0,1,0,0,0,0,0,0,0
"KING, Steve","['a Representative from Iowa; born in Storm Lake, Buena Vista County, \r', 'Iowa, May 28, 1949; graduated from Denison Community High School, Denison, \r', 'Iowa; attended Northwest Missouri State University, Maryville, Mo., 1967-1970; \r', 'business owner; member of the Iowa state senate, 1996-2002; elected as a \r', 'Republican to the One Hundred Eighth and to the seven succeeding Congresses \r', '(January 3, 2003-present).\r']",K000362,0,0,0,0,0,0,0,0,0,0
"KINGSTON, Jack","['a Representative from Georgia; born in Bryan, Brazos County, Tex., \r', 'April 24, 1955; graduated from Clarke Central High School, Athens, Ga.; \r', 'attended Michigan State University, East Lansing, Mich., 1973-1974; A.B., \r', 'University of Georgia, Athens, Ga., 1978; business executive; member of the \r', 'Georgia state house of representatives, 1985-1993; elected as a Republican to \r', 'the One Hundred Third and to the ten succeeding Congresses (January 3, \r', '1993-January 3, 2015); unsuccessful candidate for nomination to the United \r', 'States Senate in 2014.\r']",K000220,1,0,0,0,0,0,0,0,0,0
"KINZINGER, Adam","['a Representative from Illinois; born in Kankakee, Kankakee County, \r', 'Ill., February 27, 1978; graduated from Normal West High School, Normal, Ill., \r', '1996; B.A., Illinois State University, Normal, Ill., 2000; sales \r', 'representative; United States Air Force and Illinois Air National Guard, \r', '2003-present; member of the McLean County, Ill., board, 1998-2003; elected as a \r', 'Republican to the One Hundred Twelfth and to the three succeeding Congresses \r', '(January 3, 2011-present).\r']",K000378,1,0,0,0,0,0,0,0,0,0
"KISSELL, Larry","['a Representative from North Carolina; born in Pinehurst, Moore \r', 'County, N.C., January 31, 1951; graduated from East Montgomery High School, \r', 'Biscoe, N.C., 1969; B.A., Wake Forest University, Winston-Salem, N.C., 1973; \r', 'teacher; businessman; unsuccessful candidate for the United States House of \r', 'Representatives in 2006; elected as a Democrat to the One Hundred Eleventh and \r', 'to the succeeding Congress (January 3, 2009-January 3, 2013); unsuccessful \r', 'candidate for reelection to the One Hundred Thirteenth Congress in 2012. \r']",K000369,1,0,0,0,0,0,0,0,0,0
"KLINE, John","['a Representative from Minnesota; born in Allentown, Lehigh County, \r', 'Pa., September 6, 1947; B.A., Rice University, Houston, Tex., 1969; M.P.A., \r', 'Shippensburg University of Pennsylvania, Shippensburg, Pa., 1988; United States \r', 'Marine Corps, 1969-1994; leadership consultant; unsuccessful candidate for election to the \r', 'One Hundred Sixth Congress in 1998 and to the One Hundred \r', 'Seventh Congress in 2000; elected as a Republican to the One Hundred Eighth and \r', 'to the six succeeding Congresses (January 3, 2003-January 3, 2017); was not a candidate for reelection to the One Hundred Fifteenth Congress in 2016; chair, Committee on \r', 'Education and the Workforce (One Hundred Twelfth through One Hundred Fourteenth \r', 'Congresses).\r']",K000363,1,0,0,0,0,0,0,0,0,0
"KUCINICH, Dennis","['a Representative from Ohio; born in Cleveland, Cuyahoga County, \r', 'Ohio, October 8, 1946; graduated from St. John Cantius, Cleveland, Ohio, 1964; \r', 'B.A., Case Western Reserve University, Cleveland, Ohio, 1973; M.A., Case \r', 'Western Reserve University, Cleveland, Ohio, 1973; member, Cleveland, Ohio, \r', 'city council, 1969-1973, 1983; clerk of courts, Cleveland, Ohio, 1975; mayor, \r', 'Cleveland, Ohio, 1977-1979; member, Ohio state senate, 1995-1996; elected as a \r', 'Democrat to the One Hundred Fifth and to the seven succeeding Congresses \r', '(January 3, 1997-January 3, 2013); unsuccessful candidate for the Democratic \r', 'presidential nomination in 2008; unsuccessful candidate for nomination to the \r', 'One Hundred Thirteenth Congress in 2012.\r']",K000336,1,0,0,0,0,1,0,0,0,0
"LABRADOR, Ra&uacute;l R.","['a Representative from Idaho; born in Carolina, San Juan County, \r', 'Puerto Rico, December 8, 1967; B.A., Brigham Young University, Provo, Utah, \r', '1992; J.D., University of Washington, Seattle, Wash., 1995; lawyer, private \r', 'practice; member of the Idaho state house of representatives, 2006-2010; \r', 'elected as a Republican to the One Hundred Twelfth and to the three succeeding \r', 'Congresses (January 3, 2011-present).\r']",L000573,1,0,1,0,0,0,0,0,0,0
"LAMBORN, Doug","['a Representative from Colorado; born in Leavenworth, Leavenworth \r', 'County, Kans., May 24, 1954; graduated from Lansing High School, Lansing, \r', 'Kans.; B.S., University of Kansas, Lawrence, Kans., 1978; J.D., University of \r', 'Kansas, Lawrence, Kans., 1985; lawyer, private practice; member of the Colorado \r', 'state house of representatives, 1995-1998; member of the Colorado state senate, \r', '1998-2006, president pro tempore, 1999-2000; elected as a Republican to the One \r', 'Hundred Tenth and to the five succeeding Congresses (January 3, \r', '2007-present).\r']",L000564,0,1,1,0,0,0,0,0,0,0
"LANCE, Leonard","['a Representative from New Jersey; born in Easton, Northampton \r', 'County, Pa., June 25, 1952; graduated from North Hunterdon Regional High \r', 'School, Annandale, N.J., 1970; B.A., Lehigh University, Bethlehem, Pa., 1974; \r', 'J.D., Vanderbilt University, Nashville, Tenn., 1977; M.P.A., Princeton \r', 'University, Princeton, N.J., 1982; judicial clerk; lawyer, private practice; \r', 'member of the New Jersey state general assembly, 1991-2002; member of the New \r', 'Jersey state senate, 2002-2009, minority leader, 2004-2008; unsuccessful \r', 'candidate for election to the United States House of Representatives in 1996; \r', 'elected as a Republican to the One Hundred Eleventh and to the four succeeding \r', 'Congresses (January 3, 2009-present).\r']",L000567,1,0,1,0,0,0,0,0,0,0
"LANDRY, Jeff","['a Representative from Louisiana; born in Saint Martinville, Saint \r', 'Martin Parish, Louisiana, December 23, 1970; graduated from Saint Martinville \r', 'Senior High School, Saint Martinville, La., 1988; B.S., University of \r', 'Southwestern Louisiana, Lafayette, La, 1999; J.D., Loyola University, New \r', 'Orleans, La., 2004; Louisiana Army National Guard, 1987-1998; lawyer; police \r', 'officer; business owner; elected as a Republican to the One Hundred Twelfth \r', 'Congress (January 3, 2011-January 3, 2013); unsuccessful candidate for \r', 'reelection to the One Hundred Thirteenth Congress in 2012; attorney general of \r', 'Louisiana, 2016-present.\r']",L000574,0,1,1,0,0,0,0,0,0,0
"LANGEVIN, James","['a Representative from Rhode Island; born in Providence, Providence \r', 'County, R.I., April 22, 1964; B.A., Rhode Island College, Providence, R.I., \r', '1990; M.A., Harvard University, Cambridge, Mass., 1994; member of the Rhode \r', 'Island state house of representatives, 1988-1994; Rhode Island secretary of \r', 'state, 1994-2001; elected as a Democrat to the One Hundred Seventh and to the \r', 'eight succeeding Congresses (January 3, 2001-present).\r']",L000559,1,0,0,0,0,1,0,0,0,0
"LANKFORD, James","['a Senator and a Representative from Oklahoma; born in Dallas, Dallas \r', 'County, Tex., March 4, 1968; B.S., University of Texas, Austin, Tex., 1990; \r', 'M.Div., Southwestern Theological Baptist Seminary, Ft. Worth, Tex., 1994; youth \r', 'camp director, 1996-2009; elected as a Republican to the One Hundred Twelfth \r', 'and to the succeeding Congress (January 3, 2011-January 3, 2015); was not a \r', 'candidate for reelection to the House of Representatives but was elected as a \r', 'Republican to the U.S. Senate in the November 4, 2014, special election to the \r', 'unexpired portion of the term ending January 3, 2017, left vacant by the \r', 'resignation of Thomas Coburn; took the oath of office on January 3, 2015; \r', 'reelected in 2016 for the tem ending January 3, 2023.\r']",L000575,0,1,0,0,0,0,0,0,0,0
"LARSEN, Richard Ray (Rick)","['a Representative from Washington; born in Arlington, Snohomish \r', 'County, Wash., June 15, 1965; B.A., Pacific Lutheran University, Tacoma, Wash., \r', '1987; M.P.A., University of Minnesota, Minneapolis, Minn., 1990; member of the \r', 'Snohomish, Wash., county council, 1998-2000; elected as a Democrat to the One \r', 'Hundred Seventh and to the eight succeeding Congresses (January 3, \r', '2001-present).\r']",L000560,1,0,0,0,0,0,0,0,0,0
"LARSON, John B.","['a Representative from Connecticut; born in Hartford, Hartford \r', 'County, Conn., July 22, 1948; graduated East Hartford High School, Hartford, \r', 'Conn., 1967; B.A., Central Connecticut University, New Britain, Conn., 1971; \r', 'member of the East Hartford, Conn., board of education, 1977-1979; member of \r', 'the East Hartford, Conn., town council, 1979-1983; senior fellow at the Yale \r', 'Bush Center for Child Development and Social Policy, New Haven, Conn.; teacher; \r', 'businessman; member of the Connecticut state senate, 1986-1998, president pro \r', 'tempore of the Connecticut state senate, 1990-1998; elected as a Democrat to \r', 'the One Hundred Sixth and to the nine succeeding Congresses (January 3, \r', '1999-present); chairman, House Democratic Caucus (One Hundred Eleventh and One \r', 'Hundred Twelfth Congresses).\r']",L000557,1,0,0,0,0,0,0,0,0,0
"LATHAM, Thomas","['a Representative from Iowa; born in Hampton, Franklin County, Iowa, \r', 'July 14, 1948; graduated from Cal Community College, Latimer, Iowa, 1966; \r', 'attended Wartburg College, Waverly, Iowa, 1966-1967, and Iowa State University, \r', 'Ames, Iowa, 1967-1970; business owner; delegate, Republican National \r', 'Convention, 1992; elected as a Republican to the One Hundred Fourth and to the \r', 'nine succeeding Congresses (January 3, 1995-January 3, 2015); was not a \r', 'candidate for reelection to the One Hundred Fourteenth Congress in \r', '2014.\r']",L000111,0,0,0,0,0,0,0,0,0,0
"LaTOURETTE, Steven C.","['a Representative from Ohio; born in Cleveland, Cuyahoga County, \r', 'Ohio, July 22, 1954; graduated from Cleveland Heights High School, Cleveland, \r', 'Ohio, 1972; B.A., University of Michigan, 1976; J.D., Cleveland State \r', 'University, Cleveland, Ohio, 1979; lawyer, private practice; public defender, \r', 'Lake County, Ohio, 1980-1983; prosecuting attorney, Lake County, Ohio, \r', '1989-1995; elected as a Republican to the One Hundred Fourth and to the eight \r', 'succeeding Congresses (January 3, 1995-January 3, 2013); was not a candidate \r', 'for reelection to the One Hundred Thirteenth Congress in 2012; died on August \r', '3, 2016, in McLean, Va.\r']",L000553,1,0,1,0,0,0,0,0,0,0
"LATTA, Robert E.","[' (son of Delbert L. Latta), \r', ' a Representative from Ohio; born in Bluffton, Allen County, Ohio, \r', 'April 18, 1956; B.A., Bowling Green State University, Bowling Green, Ohio, \r', '1978; J.D., University of Toledo, Toledo, Ohio, 1981; lawyer, private practice; \r', 'Wood County, Ohio, commissioner, 1991-1996; member of the Ohio state senate, \r', '1997-2000; member of the Ohio state house of representatives, 2001-2007; \r', 'elected as a Republican to the One Hundred Tenth Congress, by special election, \r', 'to fill the vacancy caused by the death of United States Representative Paul \r', 'Eugene Gillmor, and reelected to the five succeeding Congresses (December 11, \r', '2007-present).\r']",L000566,1,0,1,0,0,0,0,0,0,0
"LEE, Barbara","[' a Representative from California; born in El Paso, El Paso County, \r', 'Tex., July 16, 1946; graduated from San Fernando High School, San Fernando, \r', 'Calif., 1964; B.A., Mills College, Oakland, Calif., 1973; M.S.W., University of \r', 'California, Berkeley, Calif., 1975; staff, United States Representative Ronald \r', 'V. Dellums of California, 1975-1987; member of the California state assembly, \r', '1991-1997; member of the California state senate, 1997-1998; elected as a \r', 'Democrat to the One Hundred Fifth Congress, by special election, to fill the \r', 'vacancy caused by the resignation of United States Representative Ron Dellums, \r', 'and reelected to the ten succeeding Congresses (April 7, 1998-present). \r']",L000551,1,0,0,0,0,0,1,0,0,0
"LEE, Christopher John","['a Representative from New York; born in Kenmore, Erie County, N.Y., \r', 'April 1, 1964; B.A., University of Rochester, Rochester, N.Y., 1987; M.B.A., \r', 'Chapman University, Orange, Calif., 1997; businessman; elected as a Republican \r', 'to the One Hundred Eleventh and to the succeeding Congress until his \r', 'resignation on February 9, 2011 (January 3, 2009-February 9, 2011). \r']",L000568,1,0,0,0,1,0,0,0,0,0
"LEVIN, Sander Martin","[' (brother of Carl Levin), \r', 'a Representative from Michigan; born in Detroit, Wayne County, \r', 'Mich., September 6, 1931; graduated from Central High School, Detroit, Mich.; \r', 'B.A., University of Chicago, Chicago, Ill., 1952; M.A., Columbia University, \r', 'New York, N.Y., 1954; LL.B., Harvard University, Cambridge, Mass., 1957; \r', 'lawyer, private practice; member of the Michigan state senate, 1965-1970; \r', 'unsuccessful candidate for Governor of Michigan in 1970 and 1974; assistant \r', 'administrator, United States Agency for International Development, 1977-1981; \r', 'delegate, Democratic National Conventions, 1964 and 1968; elected as a Democrat \r', 'to the Ninety-eighth and to the seventeen succeeding Congresses (January 3, \r', '1983-present); chairman, Committee on Ways and Means (One Hundred Eleventh \r', 'Congress).\r']",L000263,1,0,0,0,0,1,0,0,0,0
"LEWIS, Charles Jeremy (Jerry)","['a Representative from California; born in Seattle, King County, \r', 'Wash., October 21, 1934; graduated from San Bernardino High School, San \r', 'Bernardino, Calif., 1952; B.A., University of California, Los Angeles, Calif., \r', '1956; Coro Foundation, 1956-1957; insurance businessman; member, San Bernardino \r', 'School Board, San Bernardino, Calif., 1964-1968; staff, United States \r', 'Representative Jerry Pettis of California, 1966; member of the California state \r', 'assembly, 1969-1978; elected as a Republican to the Ninety-sixth and to the \r', 'fifteen succeeding Congresses (January 3, 1979-January 3, 2013); chair, House \r', 'Republican Conference (One Hundred First and One Hundred Second Congresses); \r', 'chair, Committee on Appropriations (One Hundred Ninth Congress); was not a \r', 'candidate for reelection to the One Hundred Thirteenth Congress in \r', '2012.\r']",L000274,1,0,0,0,0,0,0,0,0,0
"LEWIS, John R.","['a Representative from Georgia; born in Troy, Pike County, Ala., \r', 'February 21, 1940; attended Pike County Training School, Brundidge, Ala.; B.A., \r', 'American Baptist Theological Seminary, Nashville, Tenn., 1961; B.A., Fisk \r', 'University, Nashville, Tenn., 1967; chairman, Student Nonviolent Coordinating \r', 'Committee, 1963-1966; director of ACTION, 1977-1980; community affairs \r', 'director, National Consumer Co-op Bank, Atlanta, 1980-1986; member of the \r', 'Atlanta, Ga., city council, 1982-1986; elected as a Democrat to the One \r', 'Hundredth and to the fifteen succeeding Congresses (January 3, \r', '1987-present).\r']",L000287,1,0,0,0,0,0,0,0,0,0
"LIPINSKI, Daniel","[' (son of William Oliver Lipinski), \r', 'a Representative from Illinois; born in Chicago, Cook County, Ill., \r', 'July 15, 1966; B.S., Northwestern University, Evanston, Ill., 1988; M.S., \r', 'Stanford University, Stanford, Calif., 1989; Ph.D., Duke University, Durham, \r', 'N.C., 1998; professor, James Madison University Washington Program, Washington, \r', 'D.C., 2000; professor, University of Notre Dame, South Bend, Ind., 2000-2001; \r', 'professor, University of Tennessee, Knoxville, Tenn., 2001-2004; staff, United \r', 'States Representative George Edward Sangmeister of Illinois, 1993-1994; staff, \r', 'United States Representative Jerry Francis Costello of Illinois, 1995-1996; \r', 'staff, United States Representative Rod R. Blagojevich of Illinois, 1999-2000; \r', 'elected as a Democrat to the One Hundred Ninth and to the six succeeding \r', 'Congresses (January 3, 2005-present).\r']",L000563,0,1,0,1,0,0,1,0,0,0
"LoBIONDO, Frank A.","['a Representative from New Jersey; born in Bridgeton, Cumberland \r', 'County, N.J., May 12, 1946; graduated from Georgetown Preparatory School, \r', 'Rockville, Md., 1964; B.A., St. Joseph&#x2019;s University, Philadelphia, Pa., \r', '1968; freeholder, Cumberland County, N.J., 1985-1988; member of the New Jersey \r', 'state general assembly, 1988-1994; elected as a Republican to the One Hundred \r', 'Fourth and to the eleven succeeding Congresses (January 3, \r', '1995-present).\r']",L000554,1,0,0,0,0,0,0,0,0,0
"LOEBSACK, Dave","['a Representative from Iowa; born in Sioux City, Woodbury County, \r', 'Iowa, December 23, 1952; graduated from East High School, Sioux City, Iowa, \r', '1970; B.S., Iowa State University, Ames, Iowa, 1974; M.A., Iowa State \r', 'University, Ames, Iowa, 1976; Ph.D., University of California, Davis, Calif., \r', '1985; professor, Cornell College, Mount Vernon, Iowa; elected as a Democrat to \r', 'the One Hundred Tenth and to the five succeeding Congresses (January 3, \r', '2007-present).\r']",L000565,0,1,0,1,0,1,0,0,0,0
"LOFGREN, Zoe","['a Representative from California; born in San Mateo, San Mateo \r', 'County, Calif., December 21, 1947; B.A., Stanford University, Stanford, Calif., \r', '1970; J.D., Santa Clara University School of Law, Santa Clara, Calif., 1975; \r', 'lawyer, private practice; faculty, Santa Clara University School of Law, Santa \r', 'Clara, Calif., 1978-1980; staff, United States Representative William Donlon \r', '(Don) Edwards of California, 1970-1978; executive director, Community Housing \r', 'Developers; elected as a Democrat to the One Hundred Fourth and to the eleven \r', 'succeeding Congresses (January 3, 1995-present); one of the managers appointed \r', 'by the House of Representatives in 2009 to conduct the impeachment proceedings \r', 'of Samuel B. Kent, judge of the United States District Court for the Southern \r', 'District of Texas; chair, Committee on Standards of Official Conduct (One \r', 'Hundred Eleventh Congress). \r']",L000397,1,0,1,0,0,0,0,0,0,0
"LONG, Billy","['a Representative from Missouri; born in Springfield, Greene County, \r', 'Mo., August 11, 1955; attended University of Missouri, Columbia, Mo., \r', '1973-1976; graduated from the Missouri Auction School, 1979; business owner; \r', 'radio commentator, 1999-2006; elected as a Republican to the One Hundred \r', 'Twelfth and to the three succeeding Congresses (January 3, \r', '2011-present).\r']",L000576,0,0,0,0,0,0,0,0,0,0
"LOWEY, Nita M.","['a Representative from New York; born Nita Sue Melnikoff in New York, \r', 'Bronx County, N.Y., July 5, 1937; graduated from Bronx High School of Science, \r', 'Bronx, N.Y., 1955; B.S., Mount Holyoke College, South Hadley, Mass., 1959; \r', 'staff, New York secretary of state for economic development and neighborhood \r', 'preservation; deputy director, New York state division of economic opportunity, \r', '1975-1985; New York state assistant secretary of state, 1985-1987; elected as a \r', 'Democrat to the One Hundred First and to the fourteen succeeding Congresses \r', '(January 3, 1989-present).\r']",L000480,0,1,0,0,0,0,0,0,0,0
"LUCAS, Frank D.","['a Representative from Oklahoma; born in Cheyenne, Roger Mills \r', 'County, Okla., January 6, 1960; B.S., Oklahoma State University, Stillwater, \r', 'Okla., 1982; chairman, Roger Mills County, Okla., Republican Party; staff, \r', 'United States Senator Don Nickles of Oklahoma; member of the Oklahoma state \r', 'house of representatives, 1988-1994; elected as a Republican to the One Hundred \r', 'Third Congress, by special election, to fill the vacancy caused by the \r', 'resignation of United States Representative Glenn English, and reelected to the \r', 'twelve succeeding Congresses (May 10, 1994-present); chairman, Committee on \r', 'Agriculture (One Hundred Twelfth and One Hundred Thirteenth \r', 'Congresses).\r']",L000491,0,1,0,0,0,0,0,0,0,0
"LUETKEMEYER, Blaine","['a Representative from Missouri; born in Jefferson City, Cole County, \r', 'Mo., May 7, 1952; B.A., Lincoln University, Jefferson City, Mo., 1974; business \r', 'owner; banker; rancher; member of the St. Elizabeth, Mo., board of trustees, \r', '1978-1987; member of the Missouri state house of representatives, 1999-2005; \r', 'director, tourism commission of Missouri, 2006-2008; elected as a Republican to \r', 'the One Hundred Eleventh and to the four succeeding Congresses (January 3, \r', '2009-present).\r']",L000569,1,0,0,0,0,0,0,0,0,0
"LUJ&Aacute;N, Ben Ray","['a Representative from New Mexico; born in Santa Fe, Santa Fe County, \r', 'N.Mex., June 7, 1972; graduated from Pojoaque Valley High School, Santa Fe, N. \r', 'Mex., 1990; attended University of New Mexico, Albuquerque, N.Mex., 1990-1995; \r', 'B.B.A., New Mexico Highlands University, Las Vegas, N.Mex., 2007; member of the \r', 'N.Mex. public regulation commission, 2004-2008; chairman, N.Mex. public \r', 'regulation commission, 2005-2007; N.Mex. deputy state treasurer; director of \r', 'administrative services, N.Mex. state cultural affairs department; chief \r', 'financial officer, N.Mex. state cultural affairs department; elected as a \r', 'Democrat to the One Hundred Eleventh and to the four succeeding Congresses \r', '(January 3, 2009-present).\r']",L000570,1,0,0,0,0,0,0,0,0,0
"LUMMIS, Cynthia M.","['a Representative from Wyoming; born in Cheyenne, Laramie County, Wyo., September 10, 1954; B.S., University of Wyoming, Laramie, Wyo., 1976; B.A., University of Wyoming, 1978; J.D., University of Wyoming College of Law, Laramie, Wyo., 1985; rancher; lawyer, private practice; staff, Wyoming Governor Jim Geringer, 1994-1996; member of Wyoming state house of representatives, 1979-1983, 1985-1993; member of Wyoming state senate, 1993-1995; Wyoming state treasurer, 1999-2007; Wyoming state lands and investment acting director, 1997-1998; elected as a Republican to the One Hundred Eleventh and to the three succeeding Congresses (January 3, 2009-January 3, 2017); was not a candidate for reelection to the One Hundred Fifteenth Congress in 2016. \r']",L000571,1,1,1,0,0,0,0,0,0,0
"LUNGREN, Daniel Edward","['a Representative from California; born in Long Beach, Los Angeles \r', 'County, Calif., September 22, 1946; attended St. Barnabas School, Long Beach, \r', '1960; graduated from St. Anthony High School, Long Beach, 1964; A.B., Notre \r', 'Dame University, South Bend, Ind., 1968; attended University of Southern \r', 'California Law Center, Los Angeles, 1968-1969; J.D., Georgetown University Law \r', 'Center, Washington, D.C., 1971; admitted to the California bar in 1972; lawyer, \r', 'private practice; staff for United States Senators George Murphy, California \r', 'and Bill Brock, Tennessee; delegate, California State Republican conventions, \r', '1974-1979; cochairman, National Congressional Council, 1977-1978; elected as a \r', 'Republican to the Ninety-sixth and to the four succeeding Congresses (January \r', '3, 1979-January 3, 1989); was not a candidate for renomination in 1988 to the \r', 'One Hundred First Congress; elected California State attorney general in 1990 \r', 'for the four-year term beginning in January 1991 and reelected in 1994; \r', 'unsuccessful candidate for governor in 1998; elected as a Republican to the One \r', 'Hundred Ninth and to the three succeeding Congresses (January 3, 2005-January \r', '3, 2013); chair, Committee on House Administration (One Hundred Twelfth \r', 'Congress); unsuccessful candidate for reelection to the One Hundred Thirteenth \r', 'Congress in 2012.\r']",L000517,1,0,1,0,0,0,0,0,0,0
"LYNCH, Stephen F.","['a Representative from Massachusetts; born in Boston, Suffolk County, \r', 'Mass., March 31, 1955; graduated from South Boston High School, Boston, Mass., \r', '1973; B.S., Wentworth Institute, Boston, Mass., 1988; J.D., Boston College, \r', 'Chestnut Hill, Mass., 1991; M.A., Harvard University, Cambridge, Mass., 1998; \r', 'member of the Massachusetts state house of representatives, 1995-1996; member \r', 'of the Massachusetts state senate, 1997-2001; elected as a Democrat to the One \r', 'Hundred Seventh Congress, by special election, to fill the vacancy caused by \r', 'the death of United States Representative Joseph Moakley, and reelected to the \r', 'eight succeeding Congresses (October 16, 2001-present).\r']",L000562,0,1,1,0,0,1,0,0,0,0
"MACK, Connie, IV","[' (son of Connie Mack III, step-great-grandson of Tom Connally, \r', 'great-grandson of Morris Sheppard, great-great-grandson of John Levi Sheppard, \r', 'husband of Mary Bono), \r', 'a Representative from Florida; born in Fort Myers, Lee County, Fla., \r', 'August 12, 1967; B.S., University of Florida, Gainesville, Fla., 1993; member, \r', 'Florida state house of representatives, 2000-2003; marketing executive; elected \r', 'as a Republican to the One Hundred Ninth and to the three succeeding Congresses \r', '(January 3, 2005-January 3, 2013); was not a candidate for reelection to the \r', 'One Hundred Thirteenth Congress in 2012, but was an unsuccessful candidate for \r', 'election to the United States Senate. \r']",M001155,0,1,0,0,0,0,0,0,0,0
