Name,Bio,Identifier,B.A.,B.S.,J.D.,Ph.D.,M.B.A,M.A.,M.S.,M.P.H.,M.D.,D.M.D.
"HURD, William Ballard","['a Representative from Texas; born in San Antonio, Bexar County, Tex., August 19, 1977; graduated from John Marshall High School, San Antonio, Tex., 1995; B.S., Texas A&amp;M University, College Station, Tex., 2000; business owner; operations officer, Central Intelligence Agency, 2000-2009; elected as a Republican to the One Hundred Fourteenth and to the succeeding Congress (January 3, 2015-present). \r']",H001073,0,1,0,0,0,0,0,0,0,0
"ISSA, Darrell","['a Representative from California; born in Cleveland, Cuyahoga \r', 'County, Ohio, November 1, 1953; B.A., Siena Heights College, Adrian, Mich., \r', '1976; United States Army, 1970-1980; business owner; elected as a Republican to \r', 'the One Hundred Seventh and to the eight succeeding Congresses (January 3, \r', '2001-present); chairman, Committee on Oversight and Government Reform (One \r', 'Hundred Twelfth and One Hundred Thirteenth Congresses). \r']",I000056,1,0,0,0,0,0,0,0,0,0
"JACKSON LEE, Sheila","['a Representative from Texas; born in Queens, Queens County, N.Y., \r', 'January 12, 1950; graduated from Jamaica High School, Jamaica, N.Y.; B.A., Yale \r', 'University, New Haven, Conn., 1972; J.D., University of Virginia Law School, \r', 'Charlottesville, Va., 1975; lawyer, private practice; staff counsel, United \r', 'States House Select Committee on Assassinations, 1977-1978; member of the \r', 'Houston, Tex., city council, 1990-1994; Houston, Tex., municipal judge, \r', '1987-1990; elected as a Democrat to the One Hundred Fourth and to the eleven \r', 'succeeding Congresses (January 3, 1995-present).\r']",J000032,1,0,1,0,0,0,0,0,0,0
"JAYAPAL, Pramila","['a Representative from Washington; born in Chennai, Tamil Nadu, \r', 'India, September 21, 1965; A.B., Georgetown University, Washington, D.C., 1986; \r', 'M.B.A., Northwestern University, Evanston, Ill., 1990; financial analyst; \r', 'member of the Washington state senate, 2015-2016; elected as a Democrat to the \r', 'One Hundred Fifteenth Congress (January 3, 2017-present).\r']",J000298,1,0,0,0,1,0,0,0,0,0
"JEFFRIES, Hakeem","['a Representative from New York; born in Brooklyn, Kings County, \r', 'N.Y., August 4, 1970; B.A., Binghamton University, Vestal, N.Y., 1992; M.P.P., \r', 'Georgetown University, Washington, D.C., 1994; J.D., New York University, New \r', 'York, N.Y., 1997; law clerk, United States District Court for the Southern \r', 'District of New York, 1997-1998; lawyer, private practice; member of the New \r', 'York state assembly, 2007-2012; elected as a Democrat to the One Hundred \r', 'Thirteenth and to the two succeeding Congresses (January 3, \r', '2013-present).\r']",J000294,1,0,1,0,0,0,0,0,0,0
"JENKINS, Evan H.","['a Representative from West Virginia; born in Huntington, Cabell \r', 'County, W.Va., September 12, 1960; B.S., University of Florida, Gainesville, \r', 'Fla., 1983; J.D., Cumberland School of Law, Samford University, Birmingham, \r', 'Ala., 1987; lawyer, private practice; businessman; instructor, Marshall \r', 'University, Huntington, W.Va.; member of the West Virginia state house of \r', 'delegates, 1994-1998; member of the West Virginia state senate, 2002-2014; \r', 'elected as a Republican to the One Hundred Fourteenth and to the succeeding \r', 'Congress until his resignation on September 30, 2018 (January 3, 2015-September \r', '30, 2018); judge, W.Va., court of appeals, 2018-present.\r']",J000297,0,1,1,0,0,0,0,0,0,0
"JENKINS, Lynn","['a Representative from Kansas; born in Holton, Jackson County, Kans., \r', 'June 10, 1963; A.A., Kansas State University, Manhattan, Kans., 1985; B.S., \r', 'Weber State University, Ogden, Utah, 1985; accountant; member of the Kansas \r', 'state house of representatives, 1999-2001; member of the Kansas state senate, \r', '2001-2003; Kansas state treasurer, 2003-2008; elected as a Republican to the \r', 'One Hundred Eleventh and to the four succeeding Congresses (January 3, \r', '2009-present).\r']",J000290,0,1,0,0,0,0,0,0,0,0
"JOHNSON, Bill","['a Representative from Ohio; born in Roseboro, Sampson County, N.C., \r', 'November 10, 1954; B.S., Troy University, Troy, Ala., 1979; M.S., Georgia \r', 'Institute of Technology, Atlanta, Ga., 1984; United States Air Force, \r', '1973-1999; business owner; elected as a Republican to the One Hundred Twelfth \r', 'and to the three succeeding Congresses (January 3, 2011-present).\r']",J000292,0,1,0,0,0,0,1,0,0,0
Name,Bio,Identifier,B.A.,B.S.,J.D.,Ph.D.,M.B.A,M.A.,M.S.,M.P.H.,M.D.,D.M.D.
"JOHNSON, Eddie Bernice","['a Representative from Texas; born in Waco, McLennan County, Tex., \r', 'December 3, 1935; graduated from A.J. Moore High School, Waco, Tex., 1952; \r', 'nursing certificate, St. Mary&#x2019;s College at the University of Notre Dame, \r', 'Notre Dame, Ind., 1955; B.S., Texas Christian University, Fort Worth, Tex., \r', '1967; M.P.A., Southern Methodist University, Dallas, Tex., 1976; chief \r', 'psychiatric nurse and psychotherapist, Veterans Administration hospital, \r', 'Dallas, Tex.; member of the Texas state house of representatives, 1972-1977; \r', 'administrator, United States Department of Health, Education and Welfare, \r', '1977-1981; business owner; member of the Texas state senate, 1986-1992; elected \r', 'as a Democrat to the One Hundred Third and to the twelve succeeding Congresses \r', '(January 3, 1993-present).\r']",J000126,0,1,0,0,0,0,0,0,0,0
"JOHNSON, Hank","['a Representative from Georgia; born in Washington, D.C., October 2, \r', '1954; B.A., Clark College (Clark Atlanta University), Atlanta, Ga., 1976; J.D., \r', 'Thurgood Marshall School of Law, Texas Southern University, Houston, Tex., \r', '1979; lawyer, private practice; member of the DeKalb County, Ga., board of commissioners, \r', '2001-2006; associate judge, DeKalb County, Ga., magistrate court, 1989-2001; \r', 'one of the managers appointed by the House of Representatives in 2009 to \r', 'conduct the impeachment proceedings of Samuel B. Kent, judge of the United \r', 'States District Court for the Southern District of Texas; elected as a Democrat \r', 'to the One Hundred Tenth and to the five succeeding Congresses (January 3, \r', '2007-present).\r']",J000288,1,0,1,0,0,0,0,0,0,0
"JOHNSON, Mike","['a Representative from Louisiana; born in Shreveport, Caddo Parish, \r', 'La., January 30, 1972; graduated from Captain Shreve High School, Shreveport, \r', 'La., 1990; B.S., Louisiana State University, Baton Rouge, La., 1995; J.D., \r', 'Louisiana State University, Baton Rouge, La., 1998; lawyer, private practice; \r', 'member of the Louisiana state house of representatives, 2015-2016; elected as a \r', 'Republican to the One Hundred Fifteenth Congress (January 3, \r', '2017-present).\r']",J000299,0,1,1,0,0,0,0,0,0,0
"JOHNSON, Sam","['a Representative from Texas; born in San Antonio, Bexar County, \r', 'Tex., October 11, 1930; graduated from Woodrow Wilson High School, Dallas, \r', 'Tex.; B.B.A., Southern Methodist University, Dallas, Tex., 1951; M.S.I.A., \r', 'George Washington University, Washington, D.C., 1974; United States Air Force, \r', '1950-1979; prisoner of war during the Vietnam War, 1966-1973; decorated combat \r', 'veteran, received two Silver Stars, two Legions of Merit, the Distinguished \r', 'Flying Cross, one Bronze Star with Valor, two Purple Hearts, four Air Medals, \r', 'and three outstanding unit awards; member of the Texas state house of \r', 'representatives, 1985-1991; elected as a Republican to the One Hundred Second \r', 'Congress, by special election, to fill the vacancy caused by the resignation of \r', 'United States Representative Harry Stephen (Steve) Bartlett, and reelected to \r', 'the One Hundred Third and to the twelve succeeding Congresses (May 8, \r', '1991-present). \r']",J000174,1,0,0,0,0,0,1,0,0,0
"JONES, Brenda","['a Representative from Michigan; born on October 24, 1959; graduated from Cass Tech High School, Detroit, Mich.; B.A., Wayne State University, Detroit, Mich.; graduate certificate, Wayne State University; trade union president; member of the Detroit, Mich., city council, 2005-2018; president and member of the Detroit, Mich., city council, 2014-2018; elected as a Democrat to the One Hundred Fifteenth Congress, by special election, to fill the vacancy caused by the resignation of United States Representative John Conyers, Jr. (November 6, 2018-present). \r']",J000303,1,0,0,0,0,0,0,0,0,0
"JONES, Walter Beaman, Jr.","[' (son of Walter Beaman Jones, Sr.), \r', 'a Representative from North Carolina; born in Farmville, Pitt \r', 'County, N.C., February 10, 1943; graduated from Hargrave Military Academy, \r', 'Chatham, Va., 1961; B.A., Atlantic Christian College (now Barton College), \r', 'Wilson, N.C., 1966; North Carolina National Guard, 1967-1971; member of the \r', 'North Carolina state house of representatives, 1983-1992; unsuccessful \r', 'candidate for nomination to the One Hundred Third Congress in 1992; elected as \r', 'a Republican to the One Hundred Fourth and to the eleven succeeding Congresses \r', '(January 3, 1995-present). \r']",J000255,1,0,0,0,0,0,0,0,0,0
"JORDAN, Jim","['a Representative from Ohio; born in Troy, Miami County, Ohio, \r', 'February 17, 1964; graduated from Graham High School, St. Paris, Ohio, 1982; \r', 'B.S., University of Wisconsin, Madison, Wis., 1986; M.A., The Ohio State \r', 'University, Columbus, Ohio, 1991; J.D., Capital University, Columbus, Ohio, \r', '2001; lawyer, private practice; member of the Ohio state house of \r', 'representatives, 1995-2000; member of the Ohio state senate, 2001-2006; elected \r', 'as a Republican to the One Hundred Tenth and to the five succeeding Congresses \r', '(January 3, 2007-present).\r']",J000289,0,1,1,0,0,1,0,0,0,0
"JOYCE, David","['a Representative from Ohio; born in Cleveland, Cuyahoga County, \r', 'Ohio, March 17, 1957; graduated from West Geauga High School, Chesterland, \r', 'Ohio, 1975; B.S., University of Dayton, Dayton, Ohio, 1979; J.D., University of \r', 'Dayton, Dayton, Ohio, 1982; Cuyahoga County, Ohio, public defender, 1983-1984; \r', 'Geauga County, Ohio, public defender, 1985-1988; Geauga County, Ohio, \r', 'prosecutor, 1988-2012; elected as a Republican to the One Hundred Thirteenth \r', 'and to the two succeeding Congresses (January 3, 2013-present). \r']",J000295,0,1,1,0,0,0,0,0,0,0
"KAPTUR, Marcia Carolyn (Marcy)","['a Representative from Ohio; born in Toledo, Lucas County, Ohio, June \r', '17, 1946; graduated from St. Ursula Academy, Toledo, Ohio, 1964; B.A., \r', 'University of Wisconsin, Madison, Wis., 1968; M.A., University of Michigan, Ann \r', 'Arbor, Mich., 1974; attended the University of Manchester, Manchester, England, \r', '1974; post-graduate studies, Massachusetts Institute of Technology, Cambridge, \r', 'Mass., 1981; urban planner, Toledo-Lucas County, Ohio, Plan Commissions, \r', '1969-1975; director of planning, National Center for Urban Ethnic Affairs, \r', '1975-1977; assistant director for urban affairs, domestic policy staff, \r', 'Executive Office of the President, 1977-1979; elected as a Democrat to the \r', 'Ninety-eighth and to the seventeen succeeding Congresses (January 3, \r', '1983-present).\r']",K000009,1,0,0,0,0,1,0,0,0,0
"KATKO, John","['a Representative from New York; born in Camillus, Onondaga County, \r', 'N.Y., November 9, 1962; graduated from Bishop Ludden High School, Syracuse, \r', 'N.Y., 1980; B.A., Niagara University, Lewiston, N.Y., 1984; J.D., Syracuse \r', 'University, Syracuse, N.Y., 1988; lawyer, private practice; staff, United \r', 'States Securities and Exchange Commission, 1991-1995; staff, United States \r', 'Justice Department, 1995-2014; elected as a Republican to the One Hundred \r', 'Fourteenth and to the succeeding Congress (January 3, \r', '2015-present).\r']",K000386,1,0,1,0,0,0,0,0,0,0
"KEATING, William R.","['a Representative from Massachusetts; born in Norwood, Norfolk \r', 'County, Mass., September 6, 1952; B.A., Boston College, Chestnut Hill, Mass., 1974; \r', 'M.B.A., Boston College, Chestnut Hill, Mass., 1982; J.D., Suffolk University, \r', 'Chestnut Hill, Mass., 1985; member of the Massachusetts state house of \r', 'representatives, 1977-1984; member of the Massachusetts state senate, \r', '1985-1998; Norfolk County, Mass. district attorney, 1998-2010; elected as a \r', 'Democrat to the One Hundred Twelfth and to the three succeeding Congresses \r', '(January 3, 2011-present).\r']",K000375,1,0,1,0,1,0,0,0,0,0
"KELLY, Mike","['a Representative from Pennsylvania; born in Pittsburgh, Allegheny \r', 'County, Pa., May 10, 1948; B.A., Notre Dame University, South Bend, Ind., 1970; \r', 'business owner; member of the Butler Pa., area school board, 1992-1995; member \r', 'of the Butler County, Pa., council, 2006-2009; elected as a Republican to the \r', 'One Hundred Twelfth and to the three succeeding Congresses (January 3, \r', '2011-present).\r']",K000376,1,0,0,0,0,0,0,0,0,0
"KELLY, Robin L.","['a Representative from Illinois; born in New York, N.Y., April 30, \r', '1956; graduated from Rhodes Prep High School, New York, N.Y., 1973; B.A., \r', 'Bradley University, Peoria, Ill., 1977; M.A., Bradley University, Peoria, Ill., \r', '1982; Ph.D., Northern Illinois University, DeKalb, Ill., 2004; counselor; \r', 'community affairs director, Matteson, Ill., 1992-2006; member of the Illinois \r', 'state house of representatives, 2003-2007; chief of staff, Illinois state \r', 'treasurer, 2007-2010; Cook County, Ill., chief administrative officer, \r', '2010-2012; elected as a Democrat to the One Hundred Thirteenth Congress, by \r', 'special election, to fill the vacancy caused by the resignation of United \r', 'States Representative Jesse L. Jackson, Jr., and reelected to the two \r', 'succeeding Congresses (April 9, 2013-present).\r']",K000385,1,0,0,1,0,1,0,0,0,0
"KELLY, Trent","['a Representative from Mississippi; born March 1, 1966, Union, Union \r', 'County, Miss.; graduated from Union High School, Union, Miss., 1984; A.A., East \r', 'Central Community College, Decatur, Miss., 1986; B.A., University of \r', 'Mississippi, University, Miss., 1989; J.D., University of Mississippi, Oxford, \r', 'Miss., 1994; M.A., United States Army War College, Carlisle, Penn., 2010; \r', 'United States Army National Guard; brigadier general; lawyer, private practice; prosecutor, \r', 'Tupelo, Miss., 1999-2011; district attorney, 2012-2015; elected as a Republican \r', 'to the One Hundred Fourteenth Congress, by special election, to fill the \r', 'vacancy caused by the death of United States Representative Alan Nunnelee, and \r', 'reelected to the succeeding Congress (June 2, 2015-present). \r']",K000388,1,0,1,0,0,1,0,0,0,0
"KENNEDY, Joseph P. III","[' (son of Joseph Patrick Kennedy, II, great-nephew of Edward Moore \r', 'Kennedy and John Fitzgerald Kennedy, and great-great-grandson of John Francis \r', 'Fitzgerald, first cousin once removed of Patrick Joseph Kennedy), \r', 'a Representative from Massachusetts; born in Brighton, Suffolk \r', 'County, Mass., October 4, 1980; B.S., Stanford University, Stanford, Calif., \r', '2003; J.D., Harvard University, Cambridge, Mass., 2009; United States Peace \r', 'Corps, 2004-2006; research analyst; Middlesex, Mass. county assistant district \r', 'attorney, 2011-2012; elected as a Democrat to the One Hundred Thirteenth \r', 'Congress and to the two succeeding Congresses (January 3, \r', '2013-present).\r']",K000379,0,1,1,0,0,0,0,0,0,0
"KHANNA, Ro","['a Representative from California; born in Philadelphia, Philadelphia \r', 'County, Pa., September 13, 1976; A.B., University of Chicago, Chicago, Ill., \r', '1998; J.D. Yale University, New Haven, Conn., 2001; lawyer, private practice; \r', 'professor; author; unsuccessful candidate for nomination to the One Hundred \r', 'Ninth Congress in 2004; deputy assistant secretary, United States Department of \r', 'Commerce, 2009-2011; member, Calif. workforce development board, 2012-2016; \r', 'unsuccessful candidate for election to the One Hundred Fourteenth Congress in \r', '2014; elected as a Democrat to the One Hundred Fifteenth Congress (January 3, \r', '2017-present)\r']",K000389,1,0,1,0,0,0,0,0,0,0
"KIHUEN, Ruben J.","['a Representative from Nevada; born in Guadalajara, Mexico, April 25, \r', '1980; graduated from Rancho High School, Las Vegas, Nev., 1998; attended \r', 'College of Southern Nevada, Henderson, Nev.; B.S., University of Nevada, Las \r', 'Vegas, Nev., 2004; academic adviser, College of Southern Nevada, Henderson, \r', 'Nev.; staff, United States Senator Harry Reid of Nevada, 2004-2006; member of \r', 'the Nevada state assembly, 2007-2010; member of the Nevada state senate, \r', '2011-2016, majority whip, 2013-2014, minority whip, 2015; elected as a Democrat \r', 'to the One Hundred Fifteenth Congress (January 3, 2017-present).\r']",K000390,0,1,0,0,0,0,0,0,0,0
"KILDEE, Dan","[' (nephew of Dale Edward Kildee), \r', 'a Representative from Michigan; born in Flint, Genesee County, \r', 'Mich., August 11, 1958; graduated from Flint Northern High School, Flint, Mich., 1976; attended University of Michigan, Flint, Mich.; B.S., \r', 'Central Michigan University, Mount Pleasant, Mich.; founder, Genesee County \r', 'Land Bank; co-founder and chief executive, Center for Community Progress; \r', 'member of the Flint, Mich., board of education, 1977-1985; member of the \r', 'Genesee County, Mich., board of commissioners, 1985-1997; Genesee County, \r', 'Mich., treasurer, 1997-2009; elected as a Democrat to the One Hundred \r', 'Thirteenth and to the two succeeding Congresses (January 3, \r', '2013-present).\r']",K000380,0,1,0,0,0,0,0,0,0,0
"KILMER, Derek","['a Representative from Washington; born in Port Angeles, Clallam \r', 'County, Wash., January 1, 1974; A.B., Princeton University, Princeton, N.J., \r', '1996; D.Phil., University of Oxford, Oxford, England, 2003; businessman; member \r', 'of the Washington state house of representatives, 2005-2007; member of the \r', 'Washington state senate, 2007-2012; elected as a Democrat to the One Hundred \r', 'Thirteenth and to the two succeeding Congresses (January 3, \r', '2013-present).\r']",K000381,1,0,0,0,0,0,0,0,0,0
"KIND, Ron","['a Representative from Wisconsin; born in La Crosse, La Crosse \r', 'County, Wis., March 16, 1963; B.A., Harvard University, Cambridge, Mass., 1985; \r', 'M.A., London School of Economics, London, England, 1986; J.D., University of \r', 'Minnesota School of Law, Minneapolis, Minn., 1990; lawyer, private practice; \r', 'state prosecutor, La Crosse County, Wis., district attorney&#x2019;s office, \r', '1992-1996; elected as a Democrat to the One Hundred Fifth and to the ten \r', 'succeeding Congresses (January 3, 1997-present).\r']",K000188,1,0,1,0,0,1,0,0,0,0
"KING, Peter T.","['a Representative from New York; born in New York, New York County, \r', 'N.Y., April 5, 1944; B.A., St. Francis College, Brooklyn Heights, N.Y., 1965; \r', 'J.D., Notre Dame University, Notre Dame, Ind., 1968; New York Army National \r', 'Guard, 1968-1973; lawyer, private practice; Nassau County, N.Y. deputy \r', 'attorney, 1972-1974; member of the Hempstead, N.Y., town council, 1977-1981; \r', 'Nassau County, N.Y. comptroller, 1981-1993; elected as a Republican to the One \r', 'Hundred Third and to the twelve succeeding Congresses (January 3, \r', '1993-present); chair, Committee on Homeland Security (One Hundred Ninth and One \r', 'Hundred Twelfth Congresses).\r']",K000210,1,0,1,0,0,0,0,0,0,0
"KING, Steve","['a Representative from Iowa; born in Storm Lake, Buena Vista County, \r', 'Iowa, May 28, 1949; graduated from Denison Community High School, Denison, \r', 'Iowa; attended Northwest Missouri State University, Maryville, Mo., 1967-1970; \r', 'business owner; member of the Iowa state senate, 1996-2002; elected as a \r', 'Republican to the One Hundred Eighth and to the seven succeeding Congresses \r', '(January 3, 2003-present).\r']",K000362,0,0,0,0,0,0,0,0,0,0
"KINZINGER, Adam","['a Representative from Illinois; born in Kankakee, Kankakee County, \r', 'Ill., February 27, 1978; graduated from Normal West High School, Normal, Ill., \r', '1996; B.A., Illinois State University, Normal, Ill., 2000; sales \r', 'representative; United States Air Force and Illinois Air National Guard, \r', '2003-present; member of the McLean County, Ill., board, 1998-2003; elected as a \r', 'Republican to the One Hundred Twelfth and to the three succeeding Congresses \r', '(January 3, 2011-present).\r']",K000378,1,0,0,0,0,0,0,0,0,0
"KNIGHT, Steve","['a Representative from California; born in Edwards Air Force Base, \r', 'Edwards, Kern County, Calif., December 17, 1966; graduated from Palmdale High \r', 'School; A.A., Antelope Valley College, Lancaster, Calif., 2006; United States \r', 'Army, 1985-1987; United States Army Reserve, 1987-1993; police officer, Los \r', 'Angeles Calif.; member of the Palmdale, Calif., city council, 2005-2008; member \r', 'of the California state assembly, 2008-2012, assistant minority leader, \r', '2010-2012; vice mayor of Palmdale, Calif.; member of the California state \r', 'senate, 2012-2014; elected as a Republican to the One Hundred Fourteenth and to \r', 'the succeeding Congress (January 3, 2015-present).\r']",K000387,0,0,0,0,0,0,0,0,0,0
"KRISHNAMOORTHI, S. Raja","['a Representative from Illinois; born in New Delhi, India, July 19, \r', '1973; graduated from Richwoods High School, Peoria, Ill., 1991; B.A., Princeton \r', 'University, Princeton, N.J., 1995; J.D., Harvard Law School, Cambridge, Mass., \r', '2000; lawyer, private practice; business executive; clerk, United States \r', 'District Court for Northern District of Illinois, 2000-2002; campaign staff, \r', 'Barack Obama, 2004, 2008; staff, Illinois housing development authority, \r', '2005-2007; Illinois special assistant attorney general, 2006-2007; deputy state \r', 'treasurer of Illinois, 2008-2009; unsuccessful candidate for Illinois state \r', 'comptroller, 2010; unsuccessful candidate for nomination to the One Hundred \r', 'Thirteenth Congress in 2012; elected as a Democrat to the One Hundred Fifteenth \r', 'Congress (January 3, 2017-present).\r']",K000391,1,0,1,0,0,0,0,0,0,0
"KUSTER, Ann McLane","['a Representative from New Hampshire; born in Concord, Merrimack \r', 'County, N.H., September 5, 1956; A.B., Dartmouth College, Hanover, N.H., 1978; \r', 'J.D., Georgetown University, Washington, D.C., 1984; staff, United \r', 'States Representative Paul Norton (Pete) McCloskey, Jr., of California, \r', '1978-1981; author; lawyer, private practice; professional advocate; consultant; \r', 'unsuccessful candidate for election to the One Hundred Twelfth Congress in \r', '2010; elected as a Democrat to the One Hundred Thirteenth and to the two \r', 'succeeding Congresses (January 3, 2013-present). \r']",K000382,1,0,1,0,0,0,0,0,0,0
"KUSTOFF, David","['a Representative from Tennessee; born in Memphis, Tenn., October 8, 1966; graduated from White Station High School, Memphis, Shelby County, Tenn., 1985; B.B.A., University of Memphis, Memphis, Tenn., 1989; J.D., University of Memphis, Memphis, Tenn., 1992; lawyer, private practice; United States Attorney for the Western District of Tennessee, 2006-2008; unsuccessful candidate for nomination to the One Hundred Eighth Congress in 2002; elected as a Republican to the One Hundred Fifteenth Congress (January 3, 2017-present).\r']",K000392,1,0,1,0,0,0,0,0,0,0
"LABRADOR, Ra&uacute;l R.","['a Representative from Idaho; born in Carolina, San Juan County, \r', 'Puerto Rico, December 8, 1967; B.A., Brigham Young University, Provo, Utah, \r', '1992; J.D., University of Washington, Seattle, Wash., 1995; lawyer, private \r', 'practice; member of the Idaho state house of representatives, 2006-2010; \r', 'elected as a Republican to the One Hundred Twelfth and to the three succeeding \r', 'Congresses (January 3, 2011-present).\r']",L000573,1,0,1,0,0,0,0,0,0,0
"LaHOOD, Darin","['(son of Ray LaHood), a Representative from Illinois; born in Peoria, \r', 'Peoria County, Ill., 1968; graduated from Spalding Institute, Peoria, Ill., \r', '1986; B.A., Loras College, Dubuque, Iowa, 1990; J.D., John Marshall Law School, \r', 'Chicago, Ill., 1997; lawyer, private practice; staff, United States \r', 'Representative Charles Jeremy (Jerry) Lewis of California, 1990-1994; Cook \r', 'County, Ill., prosecutor, 1997-1999; Tazewell County, Ill., prosecutor, \r', '1999-2001; prosecutor, United States attorney for the District of Nevada, \r', '2001-2005; adjunct professor, University of Nevada, Las Vegas, Nev., 2003-2005; \r', 'member of the Illinois state senate, 2011-2015; elected as a Republican to the \r', 'One Hundred Fourteenth Congress, by special election, to fill the vacancy \r', 'caused by the resignation of United States Representative Aaron Schock, and \r', 'reelected to the succeeding Congress (September 10, 2015-present).\r']",L000585,1,0,1,0,0,0,0,0,0,0
"LaMALFA, Doug","['a Representative from California; born in Oroville, Butte County, \r', 'Calif., July 2, 1960; attended Las Plumas High School, Oroville, Calif.; \r', 'graduated from Briggs High School, Briggs, Calif., 1978; A.A., Butte College, \r', 'Oroville, Calif., 1980; B.S., California Polytechnic State University, San Luis \r', 'Obispo, Calif., 1982; rice farmer; member of the California state assembly, \r', '2002-2008; member of the California state senate, 2010-2012; elected as a \r', 'Republican to the One Hundred Thirteenth and to the two succeeding Congresses \r', '(January 3, 2013-present).\r']",L000578,0,1,0,0,0,0,0,0,0,0
"LAMB, Conor","['a Representative from Pennsylvania; born on June 27, 1984; graduated \r', 'from Central Catholic High School, Pittsburgh, Pa., 2002; graduated from \r', 'University of Pennsylvania, Philadelphia, Pa., 2006; J.D., University of \r', 'Pennsylvania, Philadelphia, Pa., 2009; United States Marine Corps; United \r', 'States Marine Corps Reserve; assistant United States attorney for the Western \r', 'District of Pennsylvania, 2014-2017; elected as a Democrat to the One Hundred \r', 'Fifteenth Congress, by special election, to fill the vacancy caused by the \r', 'resignation of United States Representative Timothy Murphy (March 13, \r', '2018-present).\r']",L000588,0,0,1,0,0,0,0,0,0,0
"LAMBORN, Doug","['a Representative from Colorado; born in Leavenworth, Leavenworth \r', 'County, Kans., May 24, 1954; graduated from Lansing High School, Lansing, \r', 'Kans.; B.S., University of Kansas, Lawrence, Kans., 1978; J.D., University of \r', 'Kansas, Lawrence, Kans., 1985; lawyer, private practice; member of the Colorado \r', 'state house of representatives, 1995-1998; member of the Colorado state senate, \r', '1998-2006, president pro tempore, 1999-2000; elected as a Republican to the One \r', 'Hundred Tenth and to the five succeeding Congresses (January 3, \r', '2007-present).\r']",L000564,0,1,1,0,0,0,0,0,0,0
"LANCE, Leonard","['a Representative from New Jersey; born in Easton, Northampton \r', 'County, Pa., June 25, 1952; graduated from North Hunterdon Regional High \r', 'School, Annandale, N.J., 1970; B.A., Lehigh University, Bethlehem, Pa., 1974; \r', 'J.D., Vanderbilt University, Nashville, Tenn., 1977; M.P.A., Princeton \r', 'University, Princeton, N.J., 1982; judicial clerk; lawyer, private practice; \r', 'member of the New Jersey state general assembly, 1991-2002; member of the New \r', 'Jersey state senate, 2002-2009, minority leader, 2004-2008; unsuccessful \r', 'candidate for election to the United States House of Representatives in 1996; \r', 'elected as a Republican to the One Hundred Eleventh and to the four succeeding \r', 'Congresses (January 3, 2009-present).\r']",L000567,1,0,1,0,0,0,0,0,0,0
"LANGEVIN, James","['a Representative from Rhode Island; born in Providence, Providence \r', 'County, R.I., April 22, 1964; B.A., Rhode Island College, Providence, R.I., \r', '1990; M.A., Harvard University, Cambridge, Mass., 1994; member of the Rhode \r', 'Island state house of representatives, 1988-1994; Rhode Island secretary of \r', 'state, 1994-2001; elected as a Democrat to the One Hundred Seventh and to the \r', 'eight succeeding Congresses (January 3, 2001-present).\r']",L000559,1,0,0,0,0,1,0,0,0,0
"LARSEN, Richard Ray (Rick)","['a Representative from Washington; born in Arlington, Snohomish \r', 'County, Wash., June 15, 1965; B.A., Pacific Lutheran University, Tacoma, Wash., \r', '1987; M.P.A., University of Minnesota, Minneapolis, Minn., 1990; member of the \r', 'Snohomish, Wash., county council, 1998-2000; elected as a Democrat to the One \r', 'Hundred Seventh and to the eight succeeding Congresses (January 3, \r', '2001-present).\r']",L000560,1,0,0,0,0,0,0,0,0,0
"LARSON, John B.","['a Representative from Connecticut; born in Hartford, Hartford \r', 'County, Conn., July 22, 1948; graduated East Hartford High School, Hartford, \r', 'Conn., 1967; B.A., Central Connecticut University, New Britain, Conn., 1971; \r', 'member of the East Hartford, Conn., board of education, 1977-1979; member of \r', 'the East Hartford, Conn., town council, 1979-1983; senior fellow at the Yale \r', 'Bush Center for Child Development and Social Policy, New Haven, Conn.; teacher; \r', 'businessman; member of the Connecticut state senate, 1986-1998, president pro \r', 'tempore of the Connecticut state senate, 1990-1998; elected as a Democrat to \r', 'the One Hundred Sixth and to the nine succeeding Congresses (January 3, \r', '1999-present); chairman, House Democratic Caucus (One Hundred Eleventh and One \r', 'Hundred Twelfth Congresses).\r']",L000557,1,0,0,0,0,0,0,0,0,0
"LATTA, Robert E.","[' (son of Delbert L. Latta), \r', ' a Representative from Ohio; born in Bluffton, Allen County, Ohio, \r', 'April 18, 1956; B.A., Bowling Green State University, Bowling Green, Ohio, \r', '1978; J.D., University of Toledo, Toledo, Ohio, 1981; lawyer, private practice; \r', 'Wood County, Ohio, commissioner, 1991-1996; member of the Ohio state senate, \r', '1997-2000; member of the Ohio state house of representatives, 2001-2007; \r', 'elected as a Republican to the One Hundred Tenth Congress, by special election, \r', 'to fill the vacancy caused by the death of United States Representative Paul \r', 'Eugene Gillmor, and reelected to the five succeeding Congresses (December 11, \r', '2007-present).\r']",L000566,1,0,1,0,0,0,0,0,0,0
